loan_word,original_word
متضاد,مُتَضَادّ
متعارف,مُتَعَارِف
متعلق,مُتَعَلِّق‎
متفاوت,مُتَفَاوِت‎
متن,مَتْن
متنوع,مُتَنَوِّع
متوجه,مُتَوَجِّه
متوسط,مُتَوَسِّط
متولد,مُتَوَلِّد
متکبر,مُتَكَبِّر
مثال,مِثَال
مثانه,مَثَانَة
مثبت,مُثْبَت
مثل,مِثْل
مثلا,مَثَلًا
مثلث,مُثَلَّث
مثلثات,مُثَلَّثَات
مجازات,مُجَازَاة
مجانی,مَجَّانِيّ
مجاهد,مجاهد
مجبور,مَجْبُور
مجدد,مُجَدَّد
مجری,أَجْرَى
مجسمه,مُجَسَّمَة
مجلس,مَجْلِس
مجمع,مَجْمَع
مجموعه,مَجْمُوعَة
مجهز,مُجَهَّز
مجید,مَجِيد
محاصره,مُحَاصَرَة
محال,مُحَال
محاکمه,مُحَاكَمَة
محبت,مَحَبَّة
محبوب,مَحْبُوب
محتویات,مُحْتَوَيَات
محراب,بَرَّكَ
محسن,مُحْسِن
محفل,حَفَلَ
محقق,مُحَقِّق
محل,مَحَلّ
محلی,مَحَلِّيّ
محمد,مُحَمَّد
محور,مِحْوَر
محکمه,مَحْكَمة
محیط,مُحِيط
مخاطب,مُخَاطَب
مخالف,مُخَالِف
مختار,مُخْتَار
مختلط,مُخْتَلِط‎
مختلف,مُخْتَلِف
مخدر,مُخَدِّر
مخرب,مُخَرِّب
مخرج,مَخْرَج
مخصوص,مَخْصُوص
مخلص,مَخْلَص
مخلوق,مَخْلُوق
مخمل,مُخْمَل
مداد,مِدَاد
مدت,مُدَّة
مدخل,مَدْخَل
مدد,مَدَد
مدرسه,مَدْرَسَة
مدفون,مَدْفُون
مدهوش,مَدْهُوش
مدیر,مُدِير
مذی,مَذْي
مراحل,مَرَاحِل
مراسم,مَرَاسِم
مراقب,مُرَاقِب
مراکش,مُرّاكُش
مربا,مُرَبَّىٰ
مربوط,مَرْبُوط
مرتب,مُرَتَّب
مرتبه,مَرْتَبَة
مرتضی,مُرْتَضَى
مرجان,مَرْو
مرحله,مَرْحَلَة
مرض,مَرَض
مرضیه,مَرْضِيَة
مرمی,مَرْمِيّ
مروت,مُرُوءَة
مرکب,مُرَكَّب
مرکز,مَرْكَز
مرکزی,مَرْكَزِيّ
مرید,مَرِيد
مریض,مَرِيض
مریم,مَرْيَم
مزاج,مِزَاج
مزار,مَزَار
مزرعه,مَزْرَعَة
مزمن,مُزْمِن
مزوره,مُزَوَّرَة
مسئول,مَسْؤُول
مسابقه,مُسَابَقَة
مسافت,مَسَافَة
مسافر,مُسافِر
مسافرت,مُسَافَرَة
مساوی,مُسَاوِي
مستعمره,مُسْتَعْمَرَة
مستقیم,مُسْتَقِيم
مسخره,مَسْخَرَة
مسعود,مَسْعُود
مسلخ,مَسْلَخ
مسلسل,مُسَلْسَل
مسلمان,مُسْلِم
مسواک,مِسْوَاك
مسیح,مَسِيح
مشارکت,مُشَارَكَة
مشاق,مَشَاقّ
مشاهده,مُشَاهَدَة
مشاور,مُشَاوِر
مشتری,مُشْتَرِي
مشتق,مُشْتَق
مشخص,مُشَخَّص
مشرق,مَشْرِق
مشرک,مُشْرِك
مشعل,مَشْعَل
مشغول,مَشْغُول
مشهور,مَشْهُور
مشوش,مُشَوَّش
مشکات,مِشْكَاة
مشکل,مُشْكِل
مصادره,مُصَادَرَة
مصدر,مَصْدَر
مصر,مِصْر
مصرف,مَصْرَف
مصطفی,مُصْطَفَى
مصلحت,مَصْلَحَة
مصون,مَصُون‎
مضحک,مُضْحِك
مطبوعات,مَطْبُوعَات
مطلب,مَطْلَب
مظنون,مَظْنُون
مظهر,مَظْهَر
معادل,مُعَادِل‎
معادله,مُعَادَلَة
معادن,مَعَادِن
معالجه,مُعَالَجَة
معاون,مُعَاوِن‎
معبد,مَعْبَد
معتدل,مُعْتَدِل
معجزه,مُعْجِزَة
معدن,مَعْدِن
معده,مِعْدة
معدوم,مَعْدُوم
معراج,معراج
معرفت,مَعْرِفَة
معروف,مَعْرُوف
معظم,مُعَظَّم
معلم,مُعَلِّم
معلوم,مَعْلُوم
معمار,مِعْمَار
معماری,مِعْمارِيّ
معمول,مَعْمُول
معمولا,مَعْمُولًا
معنوی,مَعْنَوِيّ
معنی,مَعْنَى
معهد,مَعْهَد
معوج,مُعْوَجّ
معیشت,مَعِيشَة
مغاره,مَغَارَة
مغرب,مَغْرِب
مفتون,مَفْتُون
مفتی,مُفْتٍ
مفرط,مُفْرِط‎
مفهوم,مَفْهُوم
مقاله,مَقَالَة
مقاوم,مُقَاوِم
مقاومت,مُقَاوَمَة
مقتول,مَقْتُولٌ
مقداد,مِقْدَاد
مقدار,مِقْدَار
مقدس,مُقَدَّس
مقدمه,مُقَدَّمَة
مقصد,مَقْصِد
مقطع,مَقْطَع
مقعد,مَقْعَد
ملا,مَوْلَى
ملاح,مَلَّاح
ملاقات,مُلَاقَاة
ملایم,مُلَائِم
ملت,مِلَّة
ملول,مَلُول
ملکه,مَلِكَة
ملی,مِلِّيّ
ممنون,مَمْنُون
ممکن,مُمْكِن
مناره,مَنَارَة
مناسب,مُنَاسِب
مناسبت,مُنَاسَبَة
مناقشه,مُنَاقَشَة
منبع,مَنْبَع
منت,مِنَّة
منتظر,مُنْتَظِر
منتقد,مُنْتَقِد
منخر,مَنْخَر
منزل,مَنْزِل
منزه,مُنَزَّه
منسوخ,مَنْسُوخ
منشار,مِنْشَار
منشی,مُنْشِئ
منطق,مَنْطِق
منطقه,مِنْطَقَة
منطقی,مَنْطِقِيّ
منظره,مَنْظَرَة
منظور,مَنْظُور
منظومه,مَنْظُومَة
منع,مَنَعَ
منفور,مَنْفُور‎
منقرض,مُنْقَرِض
منی,مَنِيّ
مهاجر,مُهَاجِر
مهارت,مَهَارَة
مهبل,مَهْبِل
مهدی,مَهْدِي
مهر,مَرْء
مهلت,مُهْلَة
مهم,مُهِمّ
مهمات,مُهِمَّات
مهندس,مُهَنْدِس
مواظب,مُوَاظِب‎
موت,مَوْت
موثق,مُوَثَّق
موج,مَوْج
موجود,مَوْجُود
مورد,مَوْرِد
موز,مَوْز
موسم,مَوْسِم
موسیقی,مُوسِيقَى
موضوع,مَوْضُوع
موفق,مُوَفَّق
موقت,مُوَقَّت
مکاتب,مَكَاتِب
مکار,مَكَّار
مکتب,مَكْتَب
مکتوب,مَكْتُوب
مکر,مَكْر
مکه,مَكَّة
میدان,مَيْدَان
میراث,مِيرَاث
میزان,مِيزَان
میل,مِيل
میلاد,مِيلَاد
میمون,مَيْمُون
مینا,مِينَا
نار,نار
نارنج,نَارَنْج
ناقص,نَاقِص
ناقوس,نَاقُوس
نبض,نَبْض
نبی,نَبِيّ
نتیجه,نَتِيجَة
نجات,نَجَاة
نجار,نَجَّار
نجوم,نُجُوم
نحو,نَحْو
نحیف,نَحِيف
ندا,نِدَاء
نذر,نَذْر
نذل,نذل
نسبت,نِسْبَة
نسخه,نُسْخَة
نسر,نَسْر
نسل,نَسَل
نسیم,نَسِيم
نشاط,نَشَاط
نشور,نُشُور
نصرالله,نصر الله
نصف,نِصْف
نصیحت,نَصِيحَة
نظام,نِظَام
نظر,نَظَر
نظریه,نَظَرِيَّة
نظیر,نَظِير
نعره,نَعْرَة
نعش,نَعْش
نعل,نَعْل
نعنا,نَعْنَاع
نعناع,نَعْنَاع
نغمه,نَغْمة
نفر,نَفَر
نفرت,نَفْرَة
نفس,نَفَّسَ
نفع,نَفَعَ
نفوذ,نُفُوذ
نقاب,نِقَاب
نقاش,نَقَّاش
نقب,نَقْب
نقد,نَقْد
نقرس,نِقْرِس
نقره,نُقْرَة
نقش,نَقْش
نقشه,نقش
نقطه,نُقْطَة
نهج,نَهِجَ
نهر,نَهْر
نوبت,نَوْبَة
نوح,نُوح
نور,نُور
نوع,نَوْع
نکات,نِكَات
نکاح,نِكَاح
نکته,نُكْتَة
نیت,نية
نیل,النِيل
هجا,هِجَاء
هجران,هِجْرَان
هجرت,هِجْرَة
هدف,هَدَف
هدهد,هُدْهُد
هدیه,هَدِيَّة
هرج,هَرْج
هرج و مرج,هَرْج وَمَرْج
هرم,هَرَم
هلال,هِلَال
همت,هِمَّة
همزه,هَمْزَة
هندسه,هَنْدَسَة
هوا,هَوَاء
هوبره,حُبَارَى
هوس,هَوَس
هول,هَوْل
هیئت,هَيْئَة
هیجان,هَيَجَان‎
هیکل,هَيْكَل
واحه,وَاحَة
وادی,وَادٍ
وارث,وَارِث
وارد,وَارِد
واقعا,واقِعاً
واقعه,وَاقِعَة
واقعیت,وَاقِعِيَة
والده,وَالِدَة
والله,وَاللّٰه
وجدان,وِجْدَان
وجود,وُجُود
وحشی,وَحْشِيّ
وحی,وحي
ودیعه,وديعة
ورد,وَرْد
ورق,وَرَق
وزارت,وِزَارَة
وزن,وَزَنَ
وزیر,وَزِير
وسط,وَسَط
وسمه,وَسْمَة
وصل,وَصْل
وضع,وَضْع
وضعیت,وَضْعِيَّة
وضو,وُضُوء
وضوح,وُضُوح
وطن,وَطَن
وظیفه,وَظِيفَة
وعده,وَعْدَة
وعظ,وَعْظ
وفا,وَفَاء
وفات,وَفَاة
وقاحت,وقاحة
وقت,وَقْت
ولایت,وِلَايَة
ولی,وَ
ون,ـُونَ
وهم,وَهْم
وکالت,وِكَالَة
وکیل,وَكِيل
وین,وَيْن
پولس,بُولُس
کائنات,كَائِنَات
کابوس,كَابُوس
کاسب,كَاسِب
کاظم,كَاظِم
کاکنج,كَاكَنْج
کبد,كَبِد
کبریت,كِبْرِيت
کبیر,كَبِير
کتاب,كِتَاب
کتاب مقدس,اَلْكِتَاب اَلْمُقَدَّس
کتان,كَتَّان
کتف,كِتْف
کثیف,كَثِيف
کرامت,كَرَامَة
کرایه,كِرَاء
کربلا,كَرْبَلَاء
کره,كَرَج
کسب,كَسْب
کعبه,كَعْبَة
کفن,كَفَن
کلک,كَلَك
کلیه,كُلْيَة
کما,كِمّ
کمال,كَمَال
کمیل,كُمَيْل
کنیسه,كَنِيسَة
کهف,كَهْف
کومه,كَوْمَة
کوکب,كَوْكَب
کیف,كَيْف
کیله,كَيْلَة
یا,يَا
یاس,يَأْس
یاقوت,يَاقُوت
یبوست,يُبُوسَة
یت,ـِيَّة
یتیم,يَتِيم
یعنی,يَعْنِي
یقین,يَقِين
یمن,يُمْن
ین,ـِينَ
یهود,يَهُود
یهودیت,يَهُودِيَّة
یوسف,يُوسُف
یوم,يَوْم
