loan_word,original_word
krat,cratte
kreasi,creatie
kreatif,creatief
kreativitas,creativiteit
kredit,krediet
kreditur,crediteur
kredo,credo
krem,schram
kremasi,crematie
krematorium,crematorium
kreolin,creoline
krep,crêpe
kres,kruis
kriminil,crimineel
kring,kring
kriptografi,cryptografie
krisan,chrysant
krisantemum,chrysanthemum
krisis,crisis
krisopras,chrysopraas
kristal,cristal
Kristen,christen
kriteria,criteria
kritik,kritiek
kritikus,criticus
kritis,kritisch
kritisi,critici
kroisan,croissant
kroket,kroket
kronis,chronisch
kronologi,chronologie
kronologis,chronologisch
kruk,kruk
krusial,cruciaal
kuadrat,kwadraat
kuartal,kwartaal
kubus,kubus
kuesioner,questionnaire
kuintal,kwintaal
kuitansi,kwitantie
kuliner,culinair
kulkas,koelkast
kultivasi,cultivatie
kultur,cultuur
kumulasi,cumulatie
kumulatif,cumulatief
kumulus,cumulus
kuota,quota
kuotasi,quotatie
kuotum,quotum
kup,coupé
kupe,coupé
kupir,coupeur
kuplet,couplet
kupon,coupon
kuratif,curatief
kurator,curator
kuret,curette
kuretase,curettage
kurir,koerier
kurs,koers
kursif,cursief
kursus,cursus
kurtase,courtage
kusir,koetsier
kwartir,kwartier
label,label
labil,labiel
labirin,labyrint
laboratorium,laboratorium
laher,lager
lakban,plakband
lakmus,lakmoes
lampion,lampion
lampu,lamp
lanbau,landbouw
landrad,landraad
langsam,langzaam
langsir,rangeer
lanhir,landheer
lansir,lanceer
lanskap,landschap
lap,lap
lapor,rapport
laring,larynx
las,las
leding,leiding
legaat,legaat
legal,legaal
legasi,legatie
leger,leger
legislasi,legislatie
legislatif,legislatief
legitimasi,legitimatie
lektor,lector
lektur,lectuur
lem,leem
lensa,lens
lepra,lepra
les,les
lesi,lesie
letal,letal
letargi,lethargie
leter,letter
letnan,luitenant
lever,lēvere
Libanon,Libanon
liberal,liberaal
liberalis,liberalist
liberalisasi,liberalisatie
liberalisme,liberalisme
lid,lid
likuida,liquida
likuidasi,liquidatie
likuidator,liquidator
lin,lijn
linen,linnen
linguistik,linguïstiek
lis,list
lisensi,licentie
listrik,elektriciteit
liter,liter
literatur,literatuur
liturgi,liturgie
logis,logisch
logistik,logistiek
loji,loge
lokal,lokaal
lokalisasi,lokalisatie
lokalisir,lokaliseren
lokasi,locatie
loket,loket
lop,loop
loper,loper
los,los
losion,lotion
losmen,logement
lot,lot
lotre,loterij
lotus,lotus
lues,lues
lup,loep
lusin,dozijn
mag,mogen
magasin,magazijn
magi,magie
magister,magister
magistrat,magistraat
mahoni,mahonie
makaron,makaron
makelar,makelaar
maksimal,maximaal
mal,mal
Maladewa,Maladiven
malaise,malaise
malaria,malaria
malversatie,malversatie
mandat,mandaat
maneken,mannequin
manifes,manifest
manifestasi,manifestatie
mantel,mantel
manuskrip,manuscript
map,map
Maret,maart
marinir,marinier
marmelade,marmelade
Maroko,Marokko
mars,mars
marsekal,maarschalk
marsose,marechaussee
masif,massief
masinis,machinist
maskapai,maatschappij
maskara,mascara
masker,malsch
massa,massa
massal,massaal
master,meester
masturbasi,masturbatie
matematika,mathematica
materi,materie
material,materiaal
materialistis,materialistisch
materiel,materieel
materiil,materieel
matras,matras
matros,matroos
mayor,majoor
mebel,meubel
medali,medaille
media,media
median,mediaan
medikasi,medicatie
medis,medisch
meditasi,meditatie
medium,medium
Mei,mei
mekanika,mechanica
mekanis,mechanisch
mekanisme,mechanisme
membran,membraan
memori,memorie
menir,meneer
menit,minuut
menstruasi,menstruatie
mental,mentaal
merek,merk
mes,mes
meses,muisjes
mesin,machine
mester,meester
metastase,metastase
meter,meter
metode,methode
metrum,metrum
migrain,migraine
miksi,mictie
miliar,miljard
milieu,milieu
milisi,militie
militer,militair
minaret,minaret
minder,minre
misi,missie
misionaris,missionaris
miskram,miskraam
misteri,mysterie
mitraliur,mitrailleur
mobil,automobiel
mode,mode
model,model
moderator,moderator
modern,modern
modifikasi,modificatie
modis,modisch
modiste,modiste
modulasi,modulatie
molekul,molecuul
molest,molest
momen,moment
monarki,monarchie
moneter,monetair
monsinyur,monseigneur
montir,monteur
monumen,monument
morfologi,morfologie
mori,moiré
mortir,mortier
mosi,mos
motif,motief
motor,motor
mur,muur
museum,museum
musikus,musicus
musisi,musici
mutasi,mutatie
nanas,ananas
narkose,narcose
narkotika,narcotica
nasionalisme,nationalisme
navigasi,navigatie
necis,netjes
negatif,negatief
negoisasi,negotiatie
nepotisme,nepotisme
net,net
neto,netto
netral,neutral
nominal,nominaal
non,nonne
norma,norm
not,niet
nota,nota
notaris,notaris
notasi,notatie
novel,novelle
November,november
novum,novum
nuansa,nuance
nukleus,nucleus
obesitas,obesitas
objek,object
obligasi,obligatie
observatorium,observatorium
obstruksi,obstructie
obyek,object
oditur,auditeur
ofensif,offensief
oferte,offerte
ofset,offset
Oktober,oktober
oktroi,octrooi
okulasi,oculatie
okupansi,occupantie
okupasi,occupatie
oli,olie
om,ombe
omslah,omslag
omzet,omzet
onani,onanie
onderdil,onderdeel
onderneming,onderneming
ongkos,onkost
onslah,ontslag
opas,oppas
operasi,operatie
operasional,operationaal
opini,opinie
opium,opium
oplah,oplage
oplos,oplossen
opname,opname
oposisi,oppositie
opseter,opzichter
opsi,optie
opsir,officier
oranye,oranje
orasi,oratie
orator,orateur
oratorium,oratorium
orde,orde
order,order
ordonansi,ordonnantie
organ,orgaan
organel,organel
organik,organiek
organis,organist
organisasi,organisatie
organisme,organisme
organogram,organogram
orientasi,oriëntatie
orkes,orkest
ortografi,orthografie
otobus,autobus
otomat,automaat
otonomi,autonomie
otopet,autoped
otoriter,autoritair
oven,oven
pabrik,fabriek
pabrikasi,fabricatie
pagina,pagina
pailit,failliet
pak,pac
paket,pakket
pal,paal
palem,palm
pamflet,pamflet
pamper,*pamperen
panci,pannetje
panda,panda
pandemi,pandemie
pantofel,pantoffel
papir,papier
parabel,parabel
parade,parade
paraf,paraaf
paragraf,paragraaf
paralel,parallel
parasetamol,paracetamol
parasit,parasiet
parfum,parfum
parket,parket
parkir,parkeren
parlemen,parlement
parlementer,parlementair
paroki,parochie
parsial,partieel
partai,partij
partai politik,partijpolitiek
partikel,partikele
partikelir,particulier
partisipasi,participatie
partitur,partituur
pas,passen
pasase,passage
pasfoto,pasfoto
pasien,patiënt
pasiva,passiva
paspor,paspoort
pastel,pastel
pastor,pastoor
paten,patent
pater,pater
patologi,pathologie
patriark,patriarch
patriot,patriot
patriotis,patriottisch
patriotisme,patriottisme
patroli,patrouille
patrun,patroon
paus,paus
paviliun,paviljoen
peci,petje
pedagogi,pedagogie
pek,pec
pel,vel
pelan,plein
pelat,plaat
pelek,velg
pelesir,plezier
pelisir,plisseren
pelitur,politoer
pelopor,voorloper
pelpolisi,veld
pen,penne
pena,pen
pening,penning
pensiun,pensioen
pentil,ventiel
pepaya,papaja
per,veer
perai,vrij
perawan,vrouwen
perbal,verbaal
perban,verband
perdom,verdoem
performa,performance
perifer,perifeer
periode,periode
periodik,periodiek
perkedel,frikadel
perlak,first-person possessive
perleng,verlengd
perlip,verlief
perlop,verlof
perlup,verloof
permak,vermaak
permen,pepermunt
permisi,permissie
peron,perron
pers,paats
persekot,voorschot
persen,persen
persentase,percentage
persepsi,perceptie
persil,perceel
persis,precies
persneling,versnelling
person,persoon
personalia,personalia
personel,personeel
perspektif,perspectief
pes,pest
pet,pet
petisi,petitie
petroleum,petroleum
piket,piket
pil,pil
pilar,pilaar
pin,pin
pindakas,pindakaas
pinguin,pinguïn
pinset,pincet
pion,pion
pispot,pispot
piston,piston
pivot,pivot
plafon,plafond
plak,plak
plakat,plakkaat
plan,plan
planologi,planologie
plantase,plantage
plasebo,placebo
plasenta,placenta
plasma,plasma
plastik,plastiek
plastis,plastisch
platina,platina
plester,pleister
plombir,plomberen
plot,plot
pluralisme,pluralisme
pluralistis,pluralistis
poci,potje
pokrol,procureur
pol,pol
poldan,voldaan
polder,polder
poli,poli
poliklinik,polikliniek
polis,polis
polisi,politie
politik,politiek
politikus,politicus
politis,politisch
politisi,politici
polmah,volmacht
pompa,pompe
poni,pony
ponten,punten
pop,pop
popi,popje
populer,populair
pori,porie
pornografi,pornografie
porselen,porselein
porsi,portie
portal,portaal
portir,portier
pos,post
posisi,positie
positif,positief
pot,pot
potensi,potentie
potensial,potentiaal
potlot,potlood
potret,portret
prah,vracht
prahoto,vrachtauto
praktik,praktijk
praktikan,practicant
praktikum,practicum
praktis,praktisch
praktisi,practici
prangko,franco
prasmanan,Fransman
predikat,predicaat
prei,poreye
preman,vrijman
premi,premie
premis,premisse
presiden,president
presidentil,presidentieel
presisi,precisie
prestise,prestige
prestisius,prestigieus
prevalensi,prevalentie
primer,primair
prinsip,principe
prinsipiel,principieel
prioritet,prioriteit
pris,prijs
privat,privaat
privilese,privilege
problem,probleem
produk,product
produksi,productie
produktif,productief
produsen,producent
produser,producer
profesi,professie
profil,profiel
projek,project
proletar,proletaar
promosi,promotie
promotor,promotor
promovendus,promovendus
prop,proppe
propaganda,propaganda
prosedur,procedure
prosen,procent
proses,proces
proses verbal,proces-verbaal
prospek,prospect
proteksi,protectie
protokol,protocol
protokoler,protocollair
provinsi,provincie
provisi,provisie
provokasi,provocatie
proyek,project
psikiater,psychiater
psikiatri,psychiatrie
psikolog,psycholoog
publik,publiek
publikasi,publicatie
puing,puin
puisi,poëzie
pulpen,vulpen
puyer,poeier
rabat,rabat
rad,rat
radiasi,radiatie
radikal,radicaal
radikalisme,radicalisme
radio,radio
raffinaderij,raffinaderij
rafinasi,raffinage
ransel,ransel
ransum,rantsoen
rapel,rappel
ras,rasch
rayon,rayon
razia,razzia
reaksi,reaktie
realis,realist
realisasi,realisatie
realisme,realisme
realistis,realistisch
realitet,realiteit
reanimasi,reanimatie
redaksi,redactie
redaktur,redacteur
referat,referaat
referensi,referentie
refleks,reflex
regi,regie
regio,regio
regional,regionaal
register,register
registrasi,registratie
regisur,regisseur
reglemen,reglement
regulasi,regulatie
reguler,regulair
rehabilitasi,rehabilitatie
rekan,reken
reken,reken
reklamasi,reclamatie
reklame,reclame
reklasering,reclassering
rekoleksi,recollectie
rekomendasi,recommandatie
rekor,record
rekreasi,recreatie
rekreatif,recreatief
rekrut,rekruut
rektor,rector
rekuiem,requiem
rel,rail
relasi,relatie
relatif,relatief
relevan,relevant
religi,religie
religius,religieus
relik,reliek
relikui,relikwie
rem,rem
rem tromol,trommelrem
remedi,remedie
remisi,remissie
remunerasi,remuneratie
renten,renten
rentenir,rentenier
repatriasi,repatriatie
repertoar,repertoire
repetisi,repetitie
replika,replica
reportase,reportage
representasi,representatie
reptil,reptiel
republik,republiek
republiken,republikein
resensi,recensie
resep,recept
resepsi,receptie
reserse,recherche
reserve,reserve
resesi,recessie
resi,reçu
residensi,residentie
residivis,recidivist
resimen,regiment
resolusi,resolutie
resor,ressort
respek,respect
respirasi,respiratie
respons,respons
responsi,responsie
responsif,responsief
restan,restant
restoran,restaurant
restorasi,restauratie
restriksi,restrictie
resume,resumé
retensi,retentie
retret,retraite
retur,retour
revisi,revisie
revolusi,revolutie
revolusioner,revolutionair
rezim,regime
riil,reëel
rijsttafel,rijsttafel
rim,riem
ring,ring
riskan,riskant
ritsleting,ritssluiting
ritus,ritus
rok,rok
rokade,rokade
rokok,roken
rol,rol
rolade,rollade
ronde,rondde
ronsen,röntgen
rontgen,röntgen
rotasi,rotatie
royal,royaal
rubrik,rubriek
rudimenter,rudimentair
rumboter,roomboter
ruptur,ruptuur
rute,route
rutin,routine
sablon,schampelioen
sabotase,sabotage
sadel,zadel
sadis,sadist
safir,saffier
sak,zak
sakelar,schakelaar
sakelek,zakelijk
saklek,zakelijk
sakramen,sacrament
sakrilegi,sacrilegie
sakristi,sacristie
sal,zal
saldo,saldo
salep,zalf
salon,salon
salut,saluut
sampo,shampoo
sanitasi,sanitatie
sanksi,sanctie
sapir,sappeur
sasis,chassis
saus,sause
sauvinis,chauvinist
sauvinisme,chauvinisme
segel,zegel
segregasi,segregatie
sein,zijn
sekak,schaak
sekakmat,schaakmat
sekaut,schout
sekeram,scherm
sekilwak,schildwacht
sekip,schiet
sekon,seconde
sekop,schop
sekretariat,secretariaat
sekretaris,secretaris
sekring,zekering
sekrup,schroef
seksi,sectie
seksual,sexuaal
sekte,sekte
sektor,sector
sekularis,secularist
sekularisasi,secularisatie
sekularisme,secularisme
sekuler,seculair
sekulir,seculier
sekunder,secundair
sel,cel
selebran,celebrant
selebrasi,celebratie
seleksi,selectie
selibat,celibaat
selis,cellist
selo,cello
selofan,cellofaan
selop,slof
selot,slot
seluler,cellulair
seluloid,celluloid
semester,semester
seminar,seminar
seminari,seminarie
semir,smeer
sempak,zwempak
sen,cent
senapan,snaphaan
senar,snaar
senat,senaat
seng,zink
sengkel,schenkel
seni,genie
senior,senior
sensitif,sensitief
sensor,censor
sensus,census
sentra,centra
sentral,centraal
sentralisasi,centralisatie
sep,chef
sepak,spaak
sepeda,vélocipède
sepel,spel
sepilis,syfilis
seprai,sprei
seprei,sprei
September,september
sepuit,spuit
sepul,spoel
sepur,spoor
seput,spoed
serbet,servet
seremoni,ceremonie
seri,serie
sersan,sergeant
sertifikasi,certificatie
sertifikat,certificaat
servis,service
sesam,sesam
sesi,sessie
setal,stal
setang,stang
setat,staat
setek,stek
setel,stel
setem,stem
seter,ster
setip,stuf
setir,stuur
setolop,stolp
setom,stoom
setor,storten
setrap,straf
setrat,straat
setrip,streep
setruk,strook
setrum,stroom
setrup,stroop
setum,stoom
setup,stoven
sibernetika,cybernetica
sifilis,syfilis
sifon,chiffon
sigaret,sigaret
signifikan,significant
siklis,cyclisch
siklon,cycloon
siklotron,cyclotron
siklus,cyclus
silinder,cilinder
simbol,symbool
simbolis,symbolisch
simbolisme,symbolisme
simetri,symmetrie
simetris,symmetrisch
simpanse,chimpansee
simpel,simpel
simposium,symposium
sindikat,syndicaat
sinema,cinema
sinis,cynisch
sinisme,cynisme
sinkop,syncope
sinkron,synchroon
sinkronisasi,synchronisatie
sinode,synode
sinonim,synoniem
sintetis,synthetisch
sinus,sinus
sinyal,signaal
sipil,civiel
sipir,cipier
Siprus,Cyprus
sirene,sirena
sirkol,zuurkool
sirkuit,circuit
sirkulasi,circulatie
sirkuler,circulaire
sirkumsisi,circumcisie
sirkus,circus
sirlak,schellak
sirop,siroop
sirsak,zuurzak
sistem,systeem
sistematis,systematisch
sistim,systeem
sitat,citaat
siter,citer
sitir,citeer
sitologi,cytologie
skema,schema
skenario,scenario
sketsa,schetsje
skors,schors
skorsing,schorsing
skrip,schrift
skripsi,scriptie
slang,slang
slip,slippe
slof,slof
Slowakia,Slowakije
smokel,smokkel
soak,soken
soang,zwaan
sofa,sofa
sol,zool
solder,zolder
som,somme
sonde,zonde
sop,sop
sopir,chauffeur
sortir,sorteer
sosial,sociaal
sosialisasi,socialisatie
sosialisme,socialisme
sosiolog,socioloog
sosiologi,sociologie
sositet,sociëteit
soya,soja
spalk,spalke
spanduk,spandoek
spaning,spanning
Spanyol,spanjool
spasi,spatie
spekulan,speculant
spekulasi,speculatie
spekulatif,speculatief
spesialis,specialist
spesifik,specifiek
spesifikasi,specificatie
spion,spion
spionase,spionage
spirit,spirit
spiritus,spiritus
spoed,spoet
spoelhoek,spoel
spons,sponge
spontan,spontaan
sporadis,sporadisch
sprei,sprei
stabil,stabiel
staf,staf
stambom,stamboom
stambuk,stamboek
standar,standaard
standardisasi,standaardisatie
stase,stage
stasi,statie
stasiun,station
statis,statisch
statistik,statistiek
statistis,statistisch
status,status
statuter,statutair
steker,stekker
stempel,stempel
step,stappen
ster,ster
steril,steriel
stimulus,stimulus
stipendium,stipendium
stok,stok
stolsel,stolsel
stopkontak,stopcontact
stoples,stolpfles
strata,strata
strategi,strategie
strategis,strategisch
stratifikasi,stratificatie
stratum,stratum
struktur,structuur
struma,struma
studi,studie
studio,studio
subjek,subject
subsider,subsidiair
subsidi,subsidie
substantif,substantief
sugesti,suggestie
sukses,succes
suksesi,successie
suksesif,successief
sun,zon
sup,zuipen
suspek,suspect
suspensi,suspensie
suster,zuster
suvenir,souvenir
syok,shock
tabel,tabel
tabelaris,tabulaire
tabernakel,tabernakel
tablet,tablet
takal,takel
taksi,taxi
taktik,tactiek
talk,talch
tang,tanger
tank,tank
tapal,de paal
tar,teer
tara,tarra
tarif,tarief
tas,tassche
teater,theater
tegel,tigele
teken,teken
teknik,techniek
teknis,technisch
teknisi,technici
teknologi,technologie
tekor,tekort
teks,tekst
telat,te
telegraf,telegraaf
telekomunikasi,telecommunicatie
telepon,telefoon
televisi,televisie
tema,thema
tematis,thematisch
temperatur,temperatuur
tenar,te
tendensi,tendentie
tender,tender
tenor,tenore
tensi,tensie
tentamen,tentamen
teoretis,theoretisch
teori,theorie
ter,teer
terali,tralie
terapi,therapie
teras,terras
terein,terrein
term,term
termometer,thermometer
teroris,terrorist
terpal,first-person possessive
tes,test
tesis,thesis
testamen,testament
tiket,ticket
tim,team
tingtur,tinctuur
tipe,type
tirani,tyrannie
titel,titel
titrasi,titratie
tituler,titulair
toilet,toilet
tol,tol
toleran,tolerant
toleransi,tolerantie
tomat,tomaat
ton,tonne
tona,tonen
tonase,tonnage
tonil,toneel
topik,topic
toren,torre
torsi,torsie
totalisator,totalisator
toto,toto
tradisi,traditie
tradisional,traditioneel
tradisionil,traditioneel
tragis,tragisch
trailer,trailer
traktat,traktaat
traktir,trakteer
transaksi,transactie
transformasi,transformatie
transformator,transformator
transfusi,transfusie
transien,transiënt
transit,transit
transito,transito
transkrip,transcript
translasi,translatie
transliterasi,transliteratie
translokasi,translocatie
transpor,transport
transportasi,transportatie
tras,tras
trase,tracé
trauma,trauma
trayek,traject
triase,triage
tribune,tribune
trimester,trimester
tromol,trommel
trotoar,trottoir
truf,troef
turbin,turbine
turis,toerist
tustel,toestel
tuts,toets
uni,unie
Uni Eropa,Europese Unie
unik,uniek
universiteit,universiteit
universitet,universiteit
universitit,universiteit
urine,urine
vak,vak
vakansi,vakantie
vakbon,vakbond
vaksin,vaccin
vaksinasi,vaccinatie
vakum,vacuüm
valuasi,valuatie
valuta,valuta
variabel,variabel
varian,variant
variansi,variantie
variasi,variatie
vas,vast
ventilasi,ventilatie
verba,verba
verbal,verbaal
versi,versie
vikariat,vicariaat
vikaris,vicaris
visitasi,visitatie
visitator,visitator
visite,visite
visiun,visioen
vital,vitaal
vokal,vocaal
vokasi,vocatie
voltase,voltage
vulkanologi,vulkanologie
wagon,wagen
wanprestasi,wanprestatie
wasbak,wasbak
waslap,waslap
wastafel,wastafel
waterpas,waterpas
weker,wekker
wesel,wezel
wet,wet
wol,wolle
wortel,wortel
ya,je
Yordania,Jordanië
yudisium,judicium
yuris,jurist
yurisdiksi,jurisdictie
zendeling,zendeling
zending,sendinge
zeni,genie
